DSJ_NO,DSJ_BAG_NO,DSJ_HVO_NO,DSJ_UID,DSJ_CDATE 
CGK/DO/03390526,CGK606/24987960,CGK/HVO/11206412,ANDRITO,2026-01-06 01:21:41
CGK/DO/03391287,CGK606/24991516,CGK/HVO/11210724,SALIMCGK,2026-01-06 10:40:51
CGK/DO/03391180,2200260106090715,CGK/HVO/11211248,MRIAL,2026-01-06 10:45:02
CGK/DO/03391299,CGK457/24992361,CGK/HVO/11211215,SALIMCGK,2026-01-06 10:52:20
CGK/DO/03391299,CGK457/24992361,CGK/HVO/11211215,SALIMCGK,2026-01-06 10:52:20
CGK/DO/03390669,2033260106022804,CGK/HVO/11208209,ARSYADA,2026-01-06 02:57:14
CGK/DO/03390676,2218260106020903,CGK/HVO/11207982,M NURSID,2026-01-06 03:02:08
CGK/DO/03390763,CGK1153/24988926,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:52
CGK/DO/03390763,CGK1153/24989281,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:54
CGK/DO/03390720,2070260106025504,CGK/HVO/11208417,RINALDY,2026-01-06 03:50:36
JOG/DO/00098222,JOG099/24987821,JOG/HVO/00322200,GROHOJOG,2026-01-06 05:59:53
CGK/DO/03390920,CGK843/24990708,CGK/HVO/11209616,RINALDY,2026-01-06 06:08:42
CGK/DO/03390993,2035260106060414,CGK/HVO/11210040,ARSYADA,2026-01-06 06:59:41
BKI/DO/00253607,BKI475/24991340,BKI/HVO/00391289,SARDI,2026-01-06 08:12:36
SUB/DO/00409922,SUB580/24996568,SUB/HVO/01336471,DEWIKA,2026-01-06 15:49:18
SUB/DO/00409922,SUB580/24996618,SUB/HVO/01336471,DEWIKA,2026-01-06 15:49:18
SUB/DO/00409925,SUB309/24996151,SUB/HVO/01336458,KITOSO,2026-01-06 15:59:02
SUB/DO/00409925,SUB309/24996206,SUB/HVO/01336458,KITOSO,2026-01-06 15:59:02
CGK/DO/03391754,CGK865/24996629,CGK/HVO/11213179,TANRIFD,2026-01-06 16:28:37
CGK/DO/03391466,CGK865/24994568,CGK/HVO/11212219,MRIAL,2026-01-06 15:07:46
CGK/DO/03391705,CGK1167/24994788,CGK/HVO/11212286,ENDDESP,2026-01-06 15:20:59
CGK/DO/03391705,CGK1167/24995457,CGK/HVO/11212286,ENDDESP,2026-01-06 15:21:09
CLG/DO/00814865,CLG008/24996098,CLG/HVO/01106272,SUHOIR,2026-01-06 15:42:12
CGK/DO/03391686,2198260106133016,CGK/HVO/11212523,TANRIFD,2026-01-06 15:58:16
CGK/DO/03391763,CGK637/24996781,CGK/HVO/11213261,TANRIFD,2026-01-06 16:28:56
CGK/DO/03391763,CGK637/24996801,CGK/HVO/11213277,TANRIFD,2026-01-06 16:28:56
BOO/DO/00466492,BOO417/24994777,BOO/HVO/01107895,SAHRUBOO,2026-01-06 16:37:18
BKI/DO/00253648,BKI475/24992055,BKI/HVO/00391338,SUPAG,2026-01-06 11:00:57
BKI/DO/00253648,BKI475/24992067,BKI/HVO/00391338,SUPAG,2026-01-06 11:01:01
BKI/DO/00253663,BKI422/24992537,BKI/HVO/00391340,DLIABKI,2026-01-06 11:34:41
TGR/DO/00887567,TGR215/24988900,TGR/HVO/04633457,SURADI,2026-01-06 11:46:15
BTJ/DO/00001964,BTJ053/24982751,BTJ/HVO/00126962,BOY BTJ,2026-01-05 11:56:06
KOE/DO/00129437,KOE040/24994237,KOE/HVO/00254237,JEKY,2026-01-06 12:22:27
DPS/DO/00200997,DPS057/24982364,DPS/HVO/00508962,KUSLIA,2026-01-05 13:03:51
PNK/DO/00112155,PNK108/24994791,PNK/HVO/00364401,IRMAWATI,2026-01-06 13:07:03
BOO/DO/00466553,BOO44/24994985,BOO/HVO/01107935,MUQ,2026-01-06 13:35:53
SUB/DO/00409898,SUB314/24993827,SUB/HVO/01336407,BAGUSUB,2026-01-06 13:51:35
PDG/DO/00089293,PDG068/24982625,PDG/HVO/00356234,DENIPDG,2026-01-05 11:42:59
PDG/DO/00089293,PDG068/24982625,PDG/HVO/00356234,DENIPDG,2026-01-05 11:42:59
SRG/DO/01577007,SRG201/24984367,SRG/HVO/02821889,SETIONO,2026-01-05 14:56:29
CLG/DO/00814891,CLG239/24996786,CLG/HVO/01106343,AMARCLG,2026-01-06 16:05:29
KDR/DO/00114657,KDR003/24995609,KDR/HVO/00306095,MPRAS,2026-01-06 16:10:09
CGK/DO/03391746,CGK864/24996775,CGK/HVO/11213254,TANRIFD,2026-01-06 16:28:30
CGK/DO/03391746,CGK864/24996677,CGK/HVO/11213200,TANRIFD,2026-01-06 16:28:30
CGK/DO/03390374,2117260105224609,CGK/HVO/11206393,RINALDY,2026-01-06 00:01:50
CGK/DO/03390447,2075260105232410,CGK/HVO/11206686,M NURSID,2026-01-06 01:07:17
CGK/DO/03390454,2168260106003300,CGK/HVO/11207171,ARSYADA,2026-01-06 01:15:30
TGR/DO/00887268,TGR492/24988544,TGR/HVO/04633403,YUMIL,2026-01-06 01:32:58
PLM/DO/00060695,PLM323/24995246,PLM/HVO/00692042,MUHAMAR,2026-01-06 14:14:31
CLG/DO/00814821,CLG248/24996082,CLG/HVO/01106269,MOHARDIN,2026-01-06 15:03:51
CGK/DO/03390836,2051260106051730,CGK/HVO/11209537,RINALDY,2026-01-06 05:36:45
JBR/DO/00077264,JBR013/24991059,JBR/HVO/00186626,STINGKY,2026-01-06 06:32:37
TGR/DO/00887372,TGR474/24988048,TGR/HVO/04633337,KUSMAN,2026-01-06 06:48:07
CGK/DO/03391064,CGK1152/24990309,CGK/HVO/11209161,JUMADI,2026-01-06 06:53:01
CGK/DO/03391064,CGK1152/24990832,CGK/HVO/11209161,JUMADI,2026-01-06 06:53:13
CGK/DO/03390220,CGK843/24987012,CGK/HVO/11206057,TANRIFD,2026-01-05 21:49:26
CGK/DO/03390220,CGK843/24987012,CGK/HVO/11206057,TANRIFD,2026-01-05 21:49:26
CLG/DO/00814473,CLG486/24986990,CLG/HVO/01105888,DIRIWA,2026-01-05 22:28:48
KOE/DO/00129437,KOE040/24994310,KOE/HVO/00254237,JEKY,2026-01-06 12:22:32
CGK/DO/03391305,CGK843/24992817,CGK/HVO/11211517,MRIAL,2026-01-06 13:11:25
TGR/DO/00887223,TGR129/24987512,TGR/HVO/04633253,REVEF,2026-01-05 22:40:18
CGK/DO/03390294,2097260105221708,CGK/HVO/11206204,TANRIFD,2026-01-05 22:57:52
CGK/DO/03390294,2268260105220524,CGK/HVO/11206189,TANRIFD,2026-01-05 22:57:52
CGK/DO/03391434,CGK864/24994222,CGK/HVO/11212168,MRIAL,2026-01-06 13:17:21
CGK/DO/03391434,2184260106110414,CGK/HVO/11211989,MRIAL,2026-01-06 13:17:21
CGK/DO/03390373,2203260105224106,CGK/HVO/11206351,M NURSID,2026-01-05 23:17:58
CKR/DO/00167098,CKR169/24993100,CKR/HVO/00223108,YUMAD,2026-01-06 14:09:28
CKR/DO/00167098,CKR169/24993100,CKR/HVO/00223108,YUMAD,2026-01-06 14:09:28
CKR/DO/00167106,CKR194/24994223,CKR/HVO/00223121,MMAR,2026-01-06 14:19:30
CGK/DO/03390497,2076260106012201,CGK/HVO/11207534,RINALDY,2026-01-06 01:41:18
CGK/DO/03390494,2059260106011601,CGK/HVO/11207484,RINALDY,2026-01-06 01:41:44
KOE/DO/00129437,KOE040/24994192,KOE/HVO/00254237,JEKY,2026-01-06 12:22:21
CGK/DO/03391500,2150260106142616,CGK/HVO/11212927,MRIAL,2026-01-06 15:04:17
BTH/DO/00042639,BTH166/24982177,BTH/HVO/00104535,RIEFQI,2026-01-05 11:00:16
BTH/DO/00042639,BTH166/24982177,BTH/HVO/00104535,RIEFQI,2026-01-05 11:00:16
CGK/DO/03390651,2117260106022205,CGK/HVO/11208099,RINALDY,2026-01-06 02:51:36
CGK/DO/03390636,2232260106021204,CGK/HVO/11207998,ARSYADA,2026-01-06 02:41:03
CGK/DO/03390634,2102260106021302,CGK/HVO/11208002,ARSYADA,2026-01-06 02:42:50
CGK/DO/03390756,CGK1166/24988993,CGK/HVO/11207736,EKAMO,2026-01-06 03:43:43
BKI/DO/00253476,BKI471/24983766,BKI/HVO/00391208,FIRARDIA,2026-01-05 16:37:55
BKI/DO/00253476,BKI471/24984480,BKI/HVO/00391208,FIRARDIA,2026-01-05 16:38:02
PDG/DO/00089370,PDG068/24985316,PDG/HVO/00356309,KHOLPDG,2026-01-05 16:47:34
SRG/DO/01577410,SRG032/24989463,SRG/HVO/02822263,SUTIKPBL,2026-01-06 02:53:31
CGK/DO/03390756,CGK1166/24988940,CGK/HVO/11207703,EKAMO,2026-01-06 03:43:51
BDO/DO/00955743,BDO534/24988328,BDO/HVO/01419828,HADINBDO,2026-01-06 04:02:54
SRG/DO/01577142,SRG1078/24985723,SRG/HVO/02822008,ADIBAMA,2026-01-05 17:46:23
SRG/DO/01577142,SRG1078/24985723,SRG/HVO/02822008,ADIBAMA,2026-01-05 17:46:23
SRG/DO/01577163,SRG494/24985864,SRG/HVO/02822029,ARDHAWP,2026-01-05 18:05:20
SUB/DO/00409854,SUB314/24991198,SUB/HVO/01336329,DABIRIA,2026-01-06 07:59:06
CLG/DO/00814619,CLG020/24991614,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:44
CLG/DO/00814619,CLG020/24991614,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:44
CLG/DO/00814619,CLG020/24991614,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:44
CLG/DO/00814619,CLG020/24991850,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:50
CLG/DO/00814619,CLG020/24991850,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:50
CLG/DO/00814619,CLG020/24991850,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:50
CLG/DO/00814619,CLG020/24991927,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:55
CLG/DO/00814619,CLG020/24991927,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:55
CLG/DO/00814619,CLG020/24991927,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:55
CLG/DO/00814619,CLG020/24992024,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:57
CLG/DO/00814619,CLG020/24992024,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:57
CLG/DO/00814619,CLG020/24992024,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:57
SRG/DO/01577634,SRG350/24993411,SRG/HVO/02822474,DULAZIS,2026-01-06 10:48:23
CLG/DO/00814425,CLG015/24986369,CLG/HVO/01105851,NIKLAH,2026-01-05 19:50:43
PDG/DO/00089389,PDG068/24986440,PDG/HVO/00356328,KHOLPDG,2026-01-05 19:54:14
TGR/DO/00887268,TGR492/24987949,TGR/HVO/04633320,YUMIL,2026-01-06 01:29:50
BDO/DO/00955741,BDO532/24989912,BDO/HVO/01419962,HERKHO,2026-01-06 03:59:47
PLM/DO/00060633,PLM323/24989963,PLM/HVO/00691941,MUHFIR,2026-01-06 04:13:16
BOO/DO/00466249,BOO419/24988892,BOO/HVO/01107361,HUDRIBOO,2026-01-06 04:48:47
BOO/DO/00466249,BOO419/24989867,BOO/HVO/01107443,HUDRIBOO,2026-01-06 04:48:47
CLG/DO/00814561,CLG002/24990482,CLG/HVO/01106003,SATBICLG,2026-01-06 05:09:20
CLG/DO/00814561,CLG002/24990489,CLG/HVO/01106003,SATBICLG,2026-01-06 05:09:25
CLG/DO/00814563,CLG507/24990204,CLG/HVO/01106006,SATBICLG,2026-01-06 05:44:26
CGK/DO/03390712,2108260106034504,CGK/HVO/11208843,ARSYADA,2026-01-06 04:11:34
PSR/DO/00030244,PSR048/24990188,PSR/HVO/00051473,MANDRIYA,2026-01-06 04:16:17
PSR/DO/00030244,PSR048/24990192,PSR/HVO/00051473,MANDRIYA,2026-01-06 04:16:22
PSR/DO/00030244,PSR048/24990198,PSR/HVO/00051473,MANDRIYA,2026-01-06 04:16:27
BOO/DO/00466258,BOO328/24989374,BOO/HVO/01107407,ANDRIB,2026-01-06 04:27:04
TGR/DO/00887324,TGR492/24989560,TGR/HVO/04633528,YANUARH,2026-01-06 04:30:53
SUB/DO/00409836,SUB307/24989974,SUB/HVO/01336300,UMAR F,2026-01-06 04:59:26
CLG/DO/00814561,CLG002/24990246,CLG/HVO/01106003,SATBICLG,2026-01-06 05:09:03
CLG/DO/00814561,CLG002/24990281,CLG/HVO/01106003,SATBICLG,2026-01-06 05:09:07
CLG/DO/00814561,CLG002/24990337,CLG/HVO/01106003,SATBICLG,2026-01-06 05:09:10
CLG/DO/00814561,CLG002/24990469,CLG/HVO/01106003,SATBICLG,2026-01-06 05:09:16
SUB/DO/00409857,SUB307/24991204,SUB/HVO/01336327,UMAR F,2026-01-06 08:03:23
JOG/DO/00098183,JOG083/24983663,JOG/HVO/00322171,AERUDIN,2026-01-05 13:54:01
SOC/DO/00116448,SOC10/24983787,SOC/HVO/01427801,FAJARSOC,2026-01-05 13:54:21
CGK/DO/03389824,CGK1251/24984083,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:19
CGK/DO/03389824,CGK1251/24984083,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:19
CGK/DO/03389824,CGK1251/24984174,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:23
CGK/DO/03389824,CGK1251/24984174,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:23
SUB/DO/00409880,SUB576/24993384,SUB/HVO/01336383,TAUFSUB,2026-01-06 10:44:32
CGK/DO/03391299,CGK457/24992360,CGK/HVO/11211215,SALIMCGK,2026-01-06 10:52:18
CGK/DO/03391299,CGK457/24992360,CGK/HVO/11211215,SALIMCGK,2026-01-06 10:52:18
PDG/DO/00089370,PDG068/24985312,PDG/HVO/00356309,KHOLPDG,2026-01-05 16:47:30
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
CGK/DO/03391210,2071260106090123,CGK/HVO/11211213,MRIAL,2026-01-06 10:54:27
PKU/DO/00163646,PKU001/24993570,PKU/HVO/00776036,DWIBROTO,2026-01-06 11:07:15
CGK/DO/03391517,CGK457/24993804,CGK/HVO/11212061,SALIMCGK,2026-01-06 13:49:57
SUB/DO/00410019,SUB309/24997970,SUB/HVO/01336499,ARIFSY,2026-01-07 00:34:58
CGK/DO/03392417,CGK637/25000289,CGK/HVO/11215213,ARSYADA,2026-01-07 01:08:59
CGK/DO/03392297,CGK864/24999727,CGK/HVO/11214766,TANRIFD,2026-01-06 22:58:39
SRG/DO/01578203,SRG862/25001552,SRG/HVO/02823017,NGGIPRA,2026-01-07 02:23:18
PLM/DO/00060756,PLM327/25002624,PLM/HVO/00692268,MUHFIR,2026-01-07 04:51:29
CGK/DO/03392327,CGK1153/24997817,CGK/HVO/11213898,ENDDESP,2026-01-06 23:03:53
BDJ/DO/00087409,BDJ004/25000355,BDJ/HVO/00295646,DANIMAN,2026-01-06 23:43:47
BOO/DO/00466780,BOO421/25001740,BOO/HVO/01108332,ROBISYAH,2026-01-07 05:18:01
BOO/DO/00466795,BOO417/25002551,BOO/HVO/01108401,WANSYA,2026-01-07 05:24:44
BOO/DO/00466784,BOO423/25001203,BOO/HVO/01108286,ATO,2026-01-07 05:43:20
BOO/DO/00466784,BOO423/25001203,BOO/HVO/01108286,ATO,2026-01-07 05:43:20
CGK/DO/03393251,CGK1167/25004362,CGK/HVO/11219216,ENDDESP,2026-01-07 10:44:48
CGK/DO/03393251,CGK1167/25005749,CGK/HVO/11219216,ENDDESP,2026-01-07 10:45:35
CGK/DO/03392880,CGK1179/25000900,CGK/HVO/11215746,KISYAH,2026-01-07 05:57:54
BKI/DO/00253811,BKI468/25001125,BKI/HVO/00391469,KYRAMA,2026-01-07 06:05:33
CGK/DO/03392995,CGK1166/25002852,CGK/HVO/11217854,JUMADI,2026-01-07 06:49:50
SUB/DO/00410019,SUB309/24997926,SUB/HVO/01336499,ARIFSY,2026-01-07 00:34:55
JBR/DO/00077318,JBR029/25000841,JBR/HVO/00186675,ARI_F,2026-01-07 01:01:34
CBN/DO/00654751,CBN418/25001881,CBN/HVO/00655077,YATYAT,2026-01-07 06:43:37
CBN/DO/00654751,CBN418/25001881,CBN/HVO/00655077,YATYAT,2026-01-07 06:43:37
MDN/DO/00032659,MDN006/25003520,MDN/HVO/00173220,RIZALMDN,2026-01-07 06:55:43
BDO/DO/00956333,BDO045/25003588,BDO/HVO/01420649,DOARIS,2026-01-07 07:18:25
BOO/DO/00466728,BOO332/24998284,BOO/HVO/01108228,MFAZI,2026-01-06 19:43:21
CBN/DO/00654605,CBN803/24998046,CBN/HVO/00654975,WARTICBN,2026-01-06 19:58:28
CBN/DO/00654605,CBN803/24998230,CBN/HVO/00654975,WARTICBN,2026-01-06 19:58:56
CBN/DO/00654605,CBN803/24998406,CBN/HVO/00654975,WARTICBN,2026-01-06 19:59:09
SUB/DO/00410095,SUB307/25003629,SUB/HVO/01336676,AMIDWIS,2026-01-07 08:08:47
SUB/DO/00410095,SUB307/25003790,SUB/HVO/01336676,AMIDWIS,2026-01-07 08:08:50
SUB/DO/00410097,SUB309/25003733,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:50
BDO/DO/00956345,BDO007/25002820,BDO/HVO/01420630,NAEDIBDO,2026-01-07 07:46:08
SUB/DO/00410097,SUB309/25003534,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:42
SUB/DO/00410097,SUB309/25003583,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:46
MGL/DO/00153311,MGL058/24996868,MGL/HVO/00508767,AGBUMGL,2026-01-06 20:05:11
CXP/DO/00067746,CXP023/24994161,CXP/HVO/00099700,SARIFAL,2026-01-06 22:02:13
CXP/DO/00067746,CXP023/24995627,CXP/HVO/00099700,SARIFAL,2026-01-06 22:02:14
CXP/DO/00067747,CXP089/24995499,CXP/HVO/00099702,SARIFAL,2026-01-06 22:02:44
CXP/DO/00067747,CXP089/24995499,CXP/HVO/00099702,SARIFAL,2026-01-06 22:02:44
SRG/DO/01578334,SRG035/25003934,SRG/HVO/02823127,FABDU,2026-01-07 08:19:15
BKI/DO/00253842,BKI422/25003361,BKI/HVO/00391505,DLIABKI,2026-01-07 08:29:36
BKI/DO/00253842,BKI422/25004105,BKI/HVO/00391505,DLIABKI,2026-01-07 08:29:42
BKI/DO/00253842,BKI422/25004210,BKI/HVO/00391505,DLIABKI,2026-01-07 08:29:45
CGK/DO/03392327,CGK1153/24997796,CGK/HVO/11213898,ENDDESP,2026-01-06 23:03:50
CGK/DO/03392331,CGK864/24999978,CGK/HVO/11214951,ARSYADA,2026-01-06 23:26:47
CXP/DO/00067756,CXP033/25001749,CXP/HVO/00099726,VIKKYCXP,2026-01-07 08:59:22
CXP/DO/00067756,CXP033/25001809,CXP/HVO/00099726,VIKKYCXP,2026-01-07 08:59:22
CXP/DO/00067756,CXP033/25002114,CXP/HVO/00099726,VIKKYCXP,2026-01-07 08:59:22
CXP/DO/00067756,CXP033/25004512,CXP/HVO/00099726,VIKKYCXP,2026-01-07 08:59:22
CXP/DO/00067756,CXP033/25004566,CXP/HVO/00099726,VIKKYCXP,2026-01-07 08:59:22
CGK/DO/03392175,CGK864/24999150,CGK/HVO/11214348,TANRIFD,2026-01-06 22:12:19
JOG/DO/00098262,JOG099/24997264,JOG/HVO/00322255,GROHOJOG,2026-01-07 05:49:10
CGK/DO/03392752,CGK843/25002494,CGK/HVO/11217516,RINALDY,2026-01-07 05:52:32
CKR/DO/00167168,CKR116/25001823,CKR/HVO/00223188,RUDISET,2026-01-07 05:53:22
CGK/DO/03392321,CGK865/24999869,CGK/HVO/11214831,ARSYADA,2026-01-06 23:27:42
SUB/DO/00410019,SUB309/24997891,SUB/HVO/01336499,ARIFSY,2026-01-07 00:34:52
SRG/DO/01578202,SRG038/25001526,SRG/HVO/02823016,NGGIPRA,2026-01-07 02:22:07
CGK/DO/03392327,CGK1153/24997849,CGK/HVO/11213898,ENDDESP,2026-01-06 23:03:57
BDO/DO/00956185,BDO007/24998546,BDO/HVO/01420341,PIANBDO,2026-01-07 00:37:02
BDO/DO/00956185,BDO007/24999865,BDO/HVO/01420403,PIANBDO,2026-01-07 00:37:10
DPK/DO/00045185,DPK052/25005554,DPK/HVO/00050140,WIBUDI,2026-01-07 10:05:04
CGK/DO/03392431,CGK010/25000609,CGK/HVO/11215437,RINALDY,2026-01-07 02:10:28
TGL/DO/00122703,TGL179/24999775,TGL/HVO/00274791,MASQITGL,2026-01-07 06:10:30
MDN/DO/00032649,MDN006/25001664,MDN/HVO/00173207,IRVANMDN,2026-01-07 02:39:12
CGK/DO/03393251,CGK1167/25004947,CGK/HVO/11219216,ENDDESP,2026-01-07 10:45:10
CGK/DO/03393251,CGK1167/25005648,CGK/HVO/11219216,ENDDESP,2026-01-07 10:45:25
CGK/DO/03393251,CGK1167/25005705,CGK/HVO/11219216,ENDDESP,2026-01-07 10:45:30
AMQ/DO/00008409,AMQ034/25006055,AMQ/HVO/00043912,BRELORLA,2026-01-07 10:52:47
TGR/DO/00887849,TGR593/25001090,TGR/HVO/04634303,DHIKATGR,2026-01-07 02:17:52
CGK/DO/03393051,CGK843/25003913,CGK/HVO/11218986,MRIAL,2026-01-07 08:57:41
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
BDO/DO/00956275,BDO591/24999505,BDO/HVO/01420389,DESUPYAN,2026-01-07 03:04:42
CGK/DO/03392672,CGK1251/25000846,CGK/HVO/11215702,RYADUL,2026-01-07 03:23:44
SDA/DO/00093609,SDA002/25004807,SDA/HVO/00097547,EDO RG,2026-01-07 09:22:29
BOO/DO/00466905,BOO332/25004763,BOO/HVO/01108611,DIKIBOO,2026-01-07 09:29:15
MES/DO/00474386,MES209/25005795,MES/HVO/01061989,ENDRI CH,2026-01-07 11:33:36
BKI/DO/00253851,BKI518/25004822,BKI/HVO/00391537,INDRAST,2026-01-07 10:01:17
BKI/DO/00253851,BKI518/25005185,BKI/HVO/00391537,INDRAST,2026-01-07 10:01:17
BKI/DO/00253851,BKI518/25005343,BKI/HVO/00391537,INDRAST,2026-01-07 10:01:17
CGK/DO/03392074,CGK1252/24998351,CGK/HVO/11214106,SUHDRA,2026-01-06 19:52:33
CBN/DO/00654605,CBN803/24998149,CBN/HVO/00654975,WARTICBN,2026-01-06 19:58:42
PLM/DO/00060753,PLM323/24999267,PLM/HVO/00692181,MUHFIR,2026-01-07 04:44:46
PLM/DO/00060753,PLM323/24999267,PLM/HVO/00692181,MUHFIR,2026-01-07 04:44:46
CXP/DO/00067747,CXP089/24994155,CXP/HVO/00099702,SARIFAL,2026-01-06 22:02:42
CXP/DO/00067747,CXP089/24994155,CXP/HVO/00099702,SARIFAL,2026-01-06 22:02:42
CXP/DO/00067746,CXP023/24994091,CXP/HVO/00099700,SARIFAL,2026-01-06 22:02:20
CXP/DO/00067747,CXP089/24994124,CXP/HVO/00099702,SARIFAL,2026-01-06 22:02:50
CXP/DO/00067747,CXP089/24994124,CXP/HVO/00099702,SARIFAL,2026-01-06 22:02:50
CGK/DO/03392297,CGK864/24999882,CGK/HVO/11214844,TANRIFD,2026-01-06 22:58:39
CGK/DO/03392689,2132260107032604,CGK/HVO/11217096,ARSYADA,2026-01-07 04:03:02
BDO/DO/00956301,BDO534/25001739,BDO/HVO/01420579,HADINBDO,2026-01-07 04:06:19
MGL/DO/00153311,MGL058/24996959,MGL/HVO/00508767,AGBUMGL,2026-01-06 20:05:13
TSM/DO/00277163,TSM181/25001446,TSM/HVO/00321664,HSANTSM,2026-01-07 05:22:34
CGK/DO/03392615,2004260107022602,CGK/HVO/11216496,M NURSID,2026-01-07 04:37:11
CGK/DO/03392287,CGK010/24999586,CGK/HVO/11214524,RINALDY,2026-01-06 23:11:37
BOO/DO/00466825,BOO422/25002992,BOO/HVO/01108468,FAJ_ARAM,2026-01-07 05:35:19
CGK/DO/03392995,CGK1166/25002854,CGK/HVO/11217854,JUMADI,2026-01-07 06:49:58
SUB/DO/00410135,SUB309/25006326,SUB/HVO/01336747,ABDUGOFA,2026-01-07 12:43:20
SUB/DO/00410135,SUB309/25006424,SUB/HVO/01336747,ABDUGOFA,2026-01-07 12:43:24
SUB/DO/00410135,SUB309/25006613,SUB/HVO/01336747,ABDUGOFA,2026-01-07 12:43:35
KDR/DO/00114696,KDR003/25002575,KDR/HVO/00306184,MWAHYUS,2026-01-07 06:29:47
KDR/DO/00114696,KDR003/25002575,KDR/HVO/00306184,MWAHYUS,2026-01-07 06:29:47
CGK/DO/03392914,CGK637/25003339,CGK/HVO/11218452,ARSYADA,2026-01-07 07:01:06
BKI/DO/00253877,BKI505/25004410,BKI/HVO/00391528,DLIABKI,2026-01-07 11:56:31
DPK/DO/00045207,DPK022/25005993,DPK/HVO/00050150,NIRWADPK,2026-01-07 13:02:22
SUB/DO/00410140,SUB574/25005929,SUB/HVO/01336733,BAGUSUB,2026-01-07 13:08:35
SUB/DO/00410095,SUB307/25003944,SUB/HVO/01336676,AMIDWIS,2026-01-07 08:08:52
SUB/DO/00410097,SUB309/25003807,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:53
MGL/DO/00153375,MGL040/25006485,MGL/HVO/00508851,AFRILMGL,2026-01-07 11:38:02
BOO/DO/00467018,BOO420/25006646,BOO/HVO/01108774,MUHLIBOO,2026-01-07 11:50:28
SUB/DO/00410135,SUB309/25006772,SUB/HVO/01336747,ABDUGOFA,2026-01-07 12:43:39
KDI/DO/00031796,KDI001/25007197,KDI/HVO/00058420,MIHAFONI,2026-01-07 12:56:00
JOG/DO/00098280,JOG099/25007236,JOG/HVO/00322315,GROHOJOG,2026-01-07 13:14:08
SRG/DO/01578318,SRG039/25003394,SRG/HVO/02823107,GSTIAWN,2026-01-07 07:51:37
SUB/DO/00410097,SUB309/25003348,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:39
SUB/DO/00410097,SUB309/25003393,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:39
SRG/DO/01578331,SRG843/25001406,SRG/HVO/02823012,AGSAN,2026-01-07 08:17:14
SRG/DO/01578331,SRG843/25001406,SRG/HVO/02823012,AGSAN,2026-01-07 08:17:14
SRG/DO/01578331,SRG843/25001406,SRG/HVO/02823012,AGSAN,2026-01-07 08:17:14
SRG/DO/01578331,SRG843/25001406,SRG/HVO/02823012,AGSAN,2026-01-07 08:17:14
BDO/DO/00956352,BDO377/25000781,BDO/HVO/01420482,RDANBDO,2026-01-07 08:19:16
SRG/DO/01578342,SRG032/25004221,SRG/HVO/02823142,SUTIKPBL,2026-01-07 08:37:39
MGL/DO/00153375,MGL040/25006496,MGL/HVO/00508851,AFRILMGL,2026-01-07 11:38:03
CGK/DO/03393249,2119260107100539,CGK/HVO/11219897,MRIAL,2026-01-07 11:54:19
